  262   7.639959 192.168.200.71 → 192.168.200.240 DNS 92 Standard query 0x9f2b A mobile.events.data.microsoft.com
  263   7.655905 192.168.200.240 → 192.168.200.71 DNS 215 Standard query response 0x9f2b A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdcus11.centralus.cloudapp.azure.com A 104.208.16.89
  978  15.527233 192.168.200.71 → 192.168.200.240 DNS 92 Standard query 0x9a30 A mobile.events.data.microsoft.com
  979  15.542712 192.168.200.240 → 192.168.200.71 DNS 215 Standard query response 0x9a30 A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdcus11.centralus.cloudapp.azure.com A 104.208.16.89
 1493  27.626136 192.168.200.71 → 192.168.200.240 DNS 92 Standard query 0x7ab3 A mobile.events.data.microsoft.com
 1494  27.641243 192.168.200.240 → 192.168.200.71 DNS 212 Standard query response 0x7ab3 A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdwus05.westus.cloudapp.azure.com A 20.189.173.6
 2037  31.874362 192.168.200.71 → 1.1.1.1      DNS 78 Standard query 0x0005 AAAA www.salesforce.com
 2040  31.892845      1.1.1.1 → 192.168.200.71 DNS 215 Standard query response 0x0005 AAAA www.salesforce.com CNAME www.salesforce.com.edgekey.net CNAME e63490.dsca.akamaiedge.net AAAA 2a02:26f0:8d00:3a::217:543a AAAA 2a02:26f0:8d00:3a::217:5406
 2041  31.924404 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2044  31.940050      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2045  31.942004 192.168.200.71 → 1.1.1.1      DNS 90 Standard query 0x0002 A www.forbes.com.maestrale.local
 2061  31.988145      1.1.1.1 → 192.168.200.71 DNS 165 Standard query response 0x0002 No such name A www.forbes.com.maestrale.local SOA a.root-servers.net
 2062  31.988947 192.168.200.71 → 1.1.1.1      DNS 90 Standard query 0x0003 AAAA www.forbes.com.maestrale.local
 2066  32.005468      1.1.1.1 → 192.168.200.71 DNS 165 Standard query response 0x0003 No such name AAAA www.forbes.com.maestrale.local SOA a.root-servers.net
 2067  32.006601 192.168.200.71 → 1.1.1.1      DNS 74 Standard query 0x0004 A www.forbes.com
 2070  32.025732      1.1.1.1 → 192.168.200.71 DNS 175 Standard query response 0x0004 A www.forbes.com CNAME m.sni.global.fastly.net A 151.101.1.55 A 151.101.129.55 A 151.101.193.55 A 151.101.65.55
 2071  32.031645 192.168.200.71 → 1.1.1.1      DNS 74 Standard query 0x0005 AAAA www.forbes.com
 2074  32.047723      1.1.1.1 → 192.168.200.71 DNS 169 Standard query response 0x0005 AAAA www.forbes.com CNAME m.sni.global.fastly.net SOA ns1.fastly.net
 2076  32.088430 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2079  32.104931      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2080  32.107260 192.168.200.71 → 1.1.1.1      DNS 94 Standard query 0x0002 A www.capitalone.com.maestrale.local
 2083  32.143568      1.1.1.1 → 192.168.200.71 DNS 169 Standard query response 0x0002 No such name A www.capitalone.com.maestrale.local SOA a.root-servers.net
 2084  32.144529 192.168.200.71 → 1.1.1.1      DNS 94 Standard query 0x0003 AAAA www.capitalone.com.maestrale.local
 2087  32.162812      1.1.1.1 → 192.168.200.71 DNS 169 Standard query response 0x0003 No such name AAAA www.capitalone.com.maestrale.local SOA a.root-servers.net
 2088  32.164543 192.168.200.71 → 1.1.1.1      DNS 78 Standard query 0x0004 A www.capitalone.com
 2100  32.303439      1.1.1.1 → 192.168.200.71 DNS 251 Standard query response 0x0004 A www.capitalone.com CNAME emwp-prod-controller.d16207fc61.capitalonegslbex.com CNAME www.capitalone.com.edgekey.net CNAME e64599.x.akamaiedge.net A 104.104.52.8 A 104.104.52.74
 2101  32.308315 192.168.200.71 → 1.1.1.1      DNS 78 Standard query 0x0005 AAAA www.capitalone.com
 2105  32.402549      1.1.1.1 → 192.168.200.71 DNS 277 Standard query response 0x0005 AAAA www.capitalone.com CNAME emwp-prod-controller.d16207fc61.capitalonegslbex.com CNAME www.capitalone.com.edgekey.net CNAME e64599.x.akamaiedge.net SOA n0x.akamaiedge.net
 2106  32.444145 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2109  32.462471      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2110  32.464202 192.168.200.71 → 1.1.1.1      DNS 89 Standard query 0x0002 A www.wikia.com.maestrale.local
 2113  32.482885      1.1.1.1 → 192.168.200.71 DNS 164 Standard query response 0x0002 No such name A www.wikia.com.maestrale.local SOA a.root-servers.net
 2114  32.483797 192.168.200.71 → 1.1.1.1      DNS 89 Standard query 0x0003 AAAA www.wikia.com.maestrale.local
 2117  32.502941      1.1.1.1 → 192.168.200.71 DNS 164 Standard query response 0x0003 No such name AAAA www.wikia.com.maestrale.local SOA a.root-servers.net
 2118  32.504247 192.168.200.71 → 1.1.1.1      DNS 73 Standard query 0x0004 A www.wikia.com
 2122  32.558163      1.1.1.1 → 192.168.200.71 DNS 151 Standard query response 0x0004 A www.wikia.com CNAME wikia.com A 151.101.128.194 A 151.101.0.194 A 151.101.192.194 A 151.101.64.194
 2124  32.565729 192.168.200.71 → 1.1.1.1      DNS 73 Standard query 0x0005 AAAA www.wikia.com
 2137  32.667739      1.1.1.1 → 192.168.200.71 DNS 199 Standard query response 0x0005 AAAA www.wikia.com CNAME wikia.com AAAA 2a04:4e42:400::194 AAAA 2a04:4e42::194 AAAA 2a04:4e42:200::194 AAAA 2a04:4e42:600::194
 2138  32.702650 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2141  32.718356      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2142  32.720203 192.168.200.71 → 1.1.1.1      DNS 88 Standard query 0x0002 A www.ebay.com.maestrale.local
 2145  32.758258      1.1.1.1 → 192.168.200.71 DNS 163 Standard query response 0x0002 No such name A www.ebay.com.maestrale.local SOA a.root-servers.net
 2146  32.759414 192.168.200.71 → 1.1.1.1      DNS 88 Standard query 0x0003 AAAA www.ebay.com.maestrale.local
 2149  32.777067      1.1.1.1 → 192.168.200.71 DNS 163 Standard query response 0x0003 No such name AAAA www.ebay.com.maestrale.local SOA a.root-servers.net
 2150  32.778102 192.168.200.71 → 1.1.1.1      DNS 72 Standard query 0x0004 A www.ebay.com
 2153  32.794608      1.1.1.1 → 192.168.200.71 DNS 164 Standard query response 0x0004 A www.ebay.com CNAME slot9428.ebay.com.edgekey.net CNAME e9428.a.akamaiedge.net A 2.22.33.86
 2154  32.799236 192.168.200.71 → 1.1.1.1      DNS 72 Standard query 0x0005 AAAA www.ebay.com
 2157  32.815237      1.1.1.1 → 192.168.200.71 DNS 206 Standard query response 0x0005 AAAA www.ebay.com CNAME slot9428.ebay.com.edgekey.net CNAME e9428.a.akamaiedge.net SOA n0a.akamaiedge.net
 2158  32.851673 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2161  32.868284      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2162  32.870102 192.168.200.71 → 1.1.1.1      DNS 89 Standard query 0x0002 A www.wikia.com.maestrale.local
 2171  32.910751      1.1.1.1 → 192.168.200.71 DNS 164 Standard query response 0x0002 No such name A www.wikia.com.maestrale.local SOA a.root-servers.net
 2173  32.913716 192.168.200.71 → 1.1.1.1      DNS 89 Standard query 0x0003 AAAA www.wikia.com.maestrale.local
 2175  32.955099      1.1.1.1 → 192.168.200.71 DNS 164 Standard query response 0x0003 No such name AAAA www.wikia.com.maestrale.local SOA a.root-servers.net
 2176  32.956305 192.168.200.71 → 1.1.1.1      DNS 73 Standard query 0x0004 A www.wikia.com
 2180  33.052512      1.1.1.1 → 192.168.200.71 DNS 151 Standard query response 0x0004 A www.wikia.com CNAME wikia.com A 151.101.128.194 A 151.101.64.194 A 151.101.192.194 A 151.101.0.194
 2182  33.059451 192.168.200.71 → 1.1.1.1      DNS 73 Standard query 0x0005 AAAA www.wikia.com
 2185  33.137627      1.1.1.1 → 192.168.200.71 DNS 199 Standard query response 0x0005 AAAA www.wikia.com CNAME wikia.com AAAA 2a04:4e42::194 AAAA 2a04:4e42:400::194 AAAA 2a04:4e42:600::194 AAAA 2a04:4e42:200::194
 2187  33.187135 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2191  33.201442      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2192  33.203208 192.168.200.71 → 1.1.1.1      DNS 88 Standard query 0x0002 A www.live.com.maestrale.local
 2195  33.235221      1.1.1.1 → 192.168.200.71 DNS 163 Standard query response 0x0002 No such name A www.live.com.maestrale.local SOA a.root-servers.net
 2196  33.236324 192.168.200.71 → 1.1.1.1      DNS 88 Standard query 0x0003 AAAA www.live.com.maestrale.local
 2199  33.274566      1.1.1.1 → 192.168.200.71 DNS 163 Standard query response 0x0003 No such name AAAA www.live.com.maestrale.local SOA a.root-servers.net
 2200  33.275388 192.168.200.71 → 1.1.1.1      DNS 72 Standard query 0x0004 A www.live.com
 2203  33.290545      1.1.1.1 → 192.168.200.71 DNS 151 Standard query response 0x0004 A www.live.com CNAME outlook-fd-0010.live.com CNAME a-0010.a-msedge.net A 204.79.197.212
 2204  33.295161 192.168.200.71 → 1.1.1.1      DNS 72 Standard query 0x0005 AAAA www.live.com
 2207  33.312447      1.1.1.1 → 192.168.200.71 DNS 163 Standard query response 0x0005 AAAA www.live.com CNAME outlook-fd-0010.live.com CNAME a-0010.a-msedge.net AAAA 2620:1ec:c11::212
 2209  33.353107 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2212  33.367753      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2213  33.369328 192.168.200.71 → 1.1.1.1      DNS 90 Standard query 0x0002 A www.tumblr.com.maestrale.local
 2216  33.403915      1.1.1.1 → 192.168.200.71 DNS 165 Standard query response 0x0002 No such name A www.tumblr.com.maestrale.local SOA a.root-servers.net
 2217  33.404552 192.168.200.71 → 1.1.1.1      DNS 90 Standard query 0x0003 AAAA www.tumblr.com.maestrale.local
 2220  33.421687      1.1.1.1 → 192.168.200.71 DNS 165 Standard query response 0x0003 No such name AAAA www.tumblr.com.maestrale.local SOA a.root-servers.net
 2221  33.422396 192.168.200.71 → 1.1.1.1      DNS 74 Standard query 0x0004 A www.tumblr.com
 2224  33.437414      1.1.1.1 → 192.168.200.71 DNS 90 Standard query response 0x0004 A www.tumblr.com A 192.0.77.40
 2225  33.442449 192.168.200.71 → 1.1.1.1      DNS 74 Standard query 0x0005 AAAA www.tumblr.com
 2228  33.458408      1.1.1.1 → 192.168.200.71 DNS 125 Standard query response 0x0005 AAAA www.tumblr.com SOA ns1.tumblr.com
 2237  33.494546 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2239  33.509123      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2240  33.511051 192.168.200.71 → 1.1.1.1      DNS 88 Standard query 0x0002 A www.citi.com.maestrale.local
 2243  33.545232      1.1.1.1 → 192.168.200.71 DNS 163 Standard query response 0x0002 No such name A www.citi.com.maestrale.local SOA a.root-servers.net
 2244  33.546334 192.168.200.71 → 1.1.1.1      DNS 88 Standard query 0x0003 AAAA www.citi.com.maestrale.local
 2248  33.609085      1.1.1.1 → 192.168.200.71 DNS 163 Standard query response 0x0003 No such name AAAA www.citi.com.maestrale.local SOA a.root-servers.net
 2249  33.610331 192.168.200.71 → 1.1.1.1      DNS 72 Standard query 0x0004 A www.citi.com
 2252  33.626164      1.1.1.1 → 192.168.200.71 DNS 164 Standard query response 0x0004 A www.citi.com CNAME san.www.citi.com.edgekey.net CNAME e16976.x.akamaiedge.net A 104.83.107.194
 2253  33.630740 192.168.200.71 → 1.1.1.1      DNS 72 Standard query 0x0005 AAAA www.citi.com
 2257  33.686273      1.1.1.1 → 192.168.200.71 DNS 206 Standard query response 0x0005 AAAA www.citi.com CNAME san.www.citi.com.edgekey.net CNAME e16976.x.akamaiedge.net SOA n0x.akamaiedge.net
 2258  33.729514 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2261  33.744533      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2262  33.746516 192.168.200.71 → 1.1.1.1      DNS 92 Standard query 0x0002 A www.buzzfeed.com.maestrale.local
 2265  33.765441      1.1.1.1 → 192.168.200.71 DNS 167 Standard query response 0x0002 No such name A www.buzzfeed.com.maestrale.local SOA a.root-servers.net
 2266  33.766223 192.168.200.71 → 1.1.1.1      DNS 92 Standard query 0x0003 AAAA www.buzzfeed.com.maestrale.local
 2273  33.804934      1.1.1.1 → 192.168.200.71 DNS 167 Standard query response 0x0003 No such name AAAA www.buzzfeed.com.maestrale.local SOA a.root-servers.net
 2274  33.806047 192.168.200.71 → 1.1.1.1      DNS 76 Standard query 0x0004 A www.buzzfeed.com
 2277  33.842769      1.1.1.1 → 192.168.200.71 DNS 178 Standard query response 0x0004 A www.buzzfeed.com CNAME buzzfeed2.map.fastly.net A 151.101.2.114 A 151.101.66.114 A 151.101.130.114 A 151.101.194.114
 2278  33.849997 192.168.200.71 → 1.1.1.1      DNS 76 Standard query 0x0005 AAAA www.buzzfeed.com
 2281  33.886729      1.1.1.1 → 192.168.200.71 DNS 172 Standard query response 0x0005 AAAA www.buzzfeed.com CNAME buzzfeed2.map.fastly.net SOA ns1.fastly.net
 2283  33.924397 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2286  33.939599      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2287  33.941361 192.168.200.71 → 1.1.1.1      DNS 91 Standard query 0x0002 A www.espn.go.com.maestrale.local
 2290  33.967212 192.168.200.71 → 192.168.200.240 DNS 80 Standard query 0x0b4a A wpad.maestrale.local
 2291  33.969446 192.168.200.240 → 192.168.200.71 DNS 149 Standard query response 0x0b4a No such name A wpad.maestrale.local SOA maedc1.maestrale.local
 2292  33.975206 192.168.200.71 → 192.168.200.240 DNS 109 Standard query 0x23dd A mcs2-cloudstation-eu-west-1.prod.hydra.sophos.com
 2293  33.978964      1.1.1.1 → 192.168.200.71 DNS 166 Standard query response 0x0002 No such name A www.espn.go.com.maestrale.local SOA a.root-servers.net
 2294  33.979494 192.168.200.71 → 1.1.1.1      DNS 91 Standard query 0x0003 AAAA www.espn.go.com.maestrale.local
 2297  33.990432 192.168.200.240 → 192.168.200.71 DNS 292 Standard query response 0x23dd A mcs2-cloudstation-eu-west-1.prod.hydra.sophos.com CNAME mcs-lb-508418437.eu-west-1.elb.amazonaws.com A 52.215.28.200 A 108.128.230.148 A 34.251.199.201 A 52.18.143.148 A 54.220.180.23 A 52.213.60.252 A 54.72.88.37 A 34.246.246.228
 2299  34.000914      1.1.1.1 → 192.168.200.71 DNS 166 Standard query response 0x0003 No such name AAAA www.espn.go.com.maestrale.local SOA a.root-servers.net
 2300  34.001837 192.168.200.71 → 1.1.1.1      DNS 75 Standard query 0x0004 A www.espn.go.com
 2303  34.020197      1.1.1.1 → 192.168.200.71 DNS 139 Standard query response 0x0004 A www.espn.go.com A 108.138.199.121 A 108.138.199.58 A 108.138.199.28 A 108.138.199.12
 2304  34.025143 192.168.200.71 → 1.1.1.1      DNS 75 Standard query 0x0005 AAAA www.espn.go.com
 2307  34.042218      1.1.1.1 → 192.168.200.71 DNS 157 Standard query response 0x0005 AAAA www.espn.go.com SOA ns-1285.awsdns-32.org
 2311  34.077722 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2314  34.092776      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2315  34.094580 192.168.200.71 → 1.1.1.1      DNS 89 Standard query 0x0002 A www.chase.com.maestrale.local
 2336  34.132662      1.1.1.1 → 192.168.200.71 DNS 164 Standard query response 0x0002 No such name A www.chase.com.maestrale.local SOA a.root-servers.net
 2337  34.133472 192.168.200.71 → 1.1.1.1      DNS 89 Standard query 0x0003 AAAA www.chase.com.maestrale.local
 2341  34.151702      1.1.1.1 → 192.168.200.71 DNS 164 Standard query response 0x0003 No such name AAAA www.chase.com.maestrale.local SOA a.root-servers.net
 2342  34.152519 192.168.200.71 → 1.1.1.1      DNS 73 Standard query 0x0004 A www.chase.com
 2347  34.183372      1.1.1.1 → 192.168.200.71 DNS 218 Standard query response 0x0004 A www.chase.com CNAME gtm.www.chase.com.akadns.net CNAME www.chase.com.edgekey.net CNAME e129412.a.akamaiedge.net A 2.21.20.10 A 2.21.20.3
 2350  34.189177 192.168.200.71 → 1.1.1.1      DNS 73 Standard query 0x0005 AAAA www.chase.com
 2356  34.219364      1.1.1.1 → 192.168.200.71 DNS 244 Standard query response 0x0005 AAAA www.chase.com CNAME gtm.www.chase.com.akadns.net CNAME www.chase.com.edgekey.net CNAME e129412.a.akamaiedge.net SOA n0a.akamaiedge.net
 2360  34.258615 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2363  34.273833      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2364  34.275689 192.168.200.71 → 1.1.1.1      DNS 88 Standard query 0x0002 A www.vice.com.maestrale.local
 2367  34.291115      1.1.1.1 → 192.168.200.71 DNS 163 Standard query response 0x0002 No such name A www.vice.com.maestrale.local SOA a.root-servers.net
 2368  34.291889 192.168.200.71 → 1.1.1.1      DNS 88 Standard query 0x0003 AAAA www.vice.com.maestrale.local
 2372  34.331214      1.1.1.1 → 192.168.200.71 DNS 163 Standard query response 0x0003 No such name AAAA www.vice.com.maestrale.local SOA a.root-servers.net
 2373  34.332376 192.168.200.71 → 1.1.1.1      DNS 72 Standard query 0x0004 A www.vice.com
 2376  34.349226      1.1.1.1 → 192.168.200.71 DNS 127 Standard query response 0x0004 A www.vice.com CNAME savageplatform.go-vip.net A 192.0.66.177
 2377  34.356473 192.168.200.71 → 1.1.1.1      DNS 72 Standard query 0x0005 AAAA www.vice.com
 2380  34.372146      1.1.1.1 → 192.168.200.71 DNS 139 Standard query response 0x0005 AAAA www.vice.com CNAME savageplatform.go-vip.net AAAA 2a04:fa87:fffd::c000:42b1
 2383  34.410954 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2401  34.426823      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2402  34.428899 192.168.200.71 → 1.1.1.1      DNS 89 Standard query 0x0002 A www.chase.com.maestrale.local
 2405  34.444560      1.1.1.1 → 192.168.200.71 DNS 164 Standard query response 0x0002 No such name A www.chase.com.maestrale.local SOA a.root-servers.net
 2406  34.445425 192.168.200.71 → 1.1.1.1      DNS 89 Standard query 0x0003 AAAA www.chase.com.maestrale.local
 2413  34.482109      1.1.1.1 → 192.168.200.71 DNS 164 Standard query response 0x0003 No such name AAAA www.chase.com.maestrale.local SOA a.root-servers.net
 2414  34.482787 192.168.200.71 → 1.1.1.1      DNS 73 Standard query 0x0004 A www.chase.com
 2429  34.520651 192.168.200.71 → 192.168.200.240 DNS 74 Standard query 0x243f A 4.sophosxl.net
 2431  34.522677 192.168.200.240 → 192.168.200.71 DNS 202 Standard query response 0x243f A 4.sophosxl.net A 52.57.182.139 A 18.185.214.106 A 52.59.128.51 A 18.185.212.55 A 52.28.39.77 A 3.65.178.63 A 18.194.59.221 A 18.185.230.42
 2465  34.578284      1.1.1.1 → 192.168.200.71 DNS 218 Standard query response 0x0004 A www.chase.com CNAME gtm.www.chase.com.akadns.net CNAME www.chase.com.edgekey.net CNAME e129412.a.akamaiedge.net A 104.104.52.43 A 104.104.52.51
 2467  34.583359 192.168.200.71 → 1.1.1.1      DNS 73 Standard query 0x0005 AAAA www.chase.com
 2474  34.614937      1.1.1.1 → 192.168.200.71 DNS 244 Standard query response 0x0005 AAAA www.chase.com CNAME gtm.www.chase.com.akadns.net CNAME www.chase.com.edgekey.net CNAME e129412.a.akamaiedge.net SOA n0a.akamaiedge.net
 2479  34.652002 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2483  34.667461      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2484  34.669487 192.168.200.71 → 1.1.1.1      DNS 94 Standard query 0x0002 A www.capitalone.com.maestrale.local
 2489  34.700611      1.1.1.1 → 192.168.200.71 DNS 169 Standard query response 0x0002 No such name A www.capitalone.com.maestrale.local SOA a.root-servers.net
 2490  34.701431 192.168.200.71 → 1.1.1.1      DNS 94 Standard query 0x0003 AAAA www.capitalone.com.maestrale.local
 2507  34.741397      1.1.1.1 → 192.168.200.71 DNS 169 Standard query response 0x0003 No such name AAAA www.capitalone.com.maestrale.local SOA a.root-servers.net
 2508  34.742132 192.168.200.71 → 1.1.1.1      DNS 78 Standard query 0x0004 A www.capitalone.com
 2511  34.781451      1.1.1.1 → 192.168.200.71 DNS 251 Standard query response 0x0004 A www.capitalone.com CNAME emwp-prod-controller.d16207fc61.capitalonegslbex.com CNAME www.capitalone.com.edgekey.net CNAME e64599.x.akamaiedge.net A 2.22.248.175 A 2.22.248.186
 2512  34.785980 192.168.200.71 → 1.1.1.1      DNS 78 Standard query 0x0005 AAAA www.capitalone.com
 2516  35.009703      1.1.1.1 → 192.168.200.71 DNS 277 Standard query response 0x0005 AAAA www.capitalone.com CNAME emwp-prod-controller.d16207fc61.capitalonegslbex.com CNAME www.capitalone.com.edgekey.net CNAME e64599.x.akamaiedge.net SOA n0x.akamaiedge.net
 2531  35.050567 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2534  35.067612      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2535  35.069612 192.168.200.71 → 1.1.1.1      DNS 92 Standard query 0x0002 A www.buzzfeed.com.maestrale.local
 2538  35.087795      1.1.1.1 → 192.168.200.71 DNS 167 Standard query response 0x0002 No such name A www.buzzfeed.com.maestrale.local SOA a.root-servers.net
 2539  35.088848 192.168.200.71 → 1.1.1.1      DNS 92 Standard query 0x0003 AAAA www.buzzfeed.com.maestrale.local
 2542  35.127103      1.1.1.1 → 192.168.200.71 DNS 167 Standard query response 0x0003 No such name AAAA www.buzzfeed.com.maestrale.local SOA a.root-servers.net
 2543  35.128244 192.168.200.71 → 1.1.1.1      DNS 76 Standard query 0x0004 A www.buzzfeed.com
 2546  35.165083      1.1.1.1 → 192.168.200.71 DNS 178 Standard query response 0x0004 A www.buzzfeed.com CNAME buzzfeed2.map.fastly.net A 151.101.2.114 A 151.101.66.114 A 151.101.130.114 A 151.101.194.114
 2547  35.173056 192.168.200.71 → 1.1.1.1      DNS 76 Standard query 0x0005 AAAA www.buzzfeed.com
 2550  35.209419      1.1.1.1 → 192.168.200.71 DNS 172 Standard query response 0x0005 AAAA www.buzzfeed.com CNAME buzzfeed2.map.fastly.net SOA ns1.fastly.net
 2552  35.242870 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2555  35.257378      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2556  35.259292 192.168.200.71 → 1.1.1.1      DNS 90 Standard query 0x0002 A www.indeed.com.maestrale.local
 2559  35.277136      1.1.1.1 → 192.168.200.71 DNS 165 Standard query response 0x0002 No such name A www.indeed.com.maestrale.local SOA a.root-servers.net
 2560  35.277991 192.168.200.71 → 1.1.1.1      DNS 90 Standard query 0x0003 AAAA www.indeed.com.maestrale.local
 2564  35.292880      1.1.1.1 → 192.168.200.71 DNS 165 Standard query response 0x0003 No such name AAAA www.indeed.com.maestrale.local SOA a.root-servers.net
 2565  35.293676 192.168.200.71 → 1.1.1.1      DNS 74 Standard query 0x0004 A www.indeed.com
 2569  35.310097      1.1.1.1 → 192.168.200.71 DNS 106 Standard query response 0x0004 A www.indeed.com A 162.159.129.67 A 162.159.130.67
 2570  35.314188 192.168.200.71 → 1.1.1.1      DNS 74 Standard query 0x0005 AAAA www.indeed.com
 2581  35.334447      1.1.1.1 → 192.168.200.71 DNS 133 Standard query response 0x0005 AAAA www.indeed.com SOA brit.ns.cloudflare.com
 2583  35.368544 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2586  35.384203      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2587  35.386192 192.168.200.71 → 1.1.1.1      DNS 89 Standard query 0x0002 A www.wikia.com.maestrale.local
 2590  35.424349      1.1.1.1 → 192.168.200.71 DNS 164 Standard query response 0x0002 No such name A www.wikia.com.maestrale.local SOA a.root-servers.net
 2591  35.425779 192.168.200.71 → 1.1.1.1      DNS 89 Standard query 0x0003 AAAA www.wikia.com.maestrale.local
 2594  35.441058      1.1.1.1 → 192.168.200.71 DNS 164 Standard query response 0x0003 No such name AAAA www.wikia.com.maestrale.local SOA a.root-servers.net
 2595  35.442133 192.168.200.71 → 1.1.1.1      DNS 73 Standard query 0x0004 A www.wikia.com
 2598  35.458374      1.1.1.1 → 192.168.200.71 DNS 151 Standard query response 0x0004 A www.wikia.com CNAME wikia.com A 151.101.128.194 A 151.101.192.194 A 151.101.0.194 A 151.101.64.194
 2599  35.463286 192.168.200.71 → 1.1.1.1      DNS 73 Standard query 0x0005 AAAA www.wikia.com
 2602  35.515634      1.1.1.1 → 192.168.200.71 DNS 199 Standard query response 0x0005 AAAA www.wikia.com CNAME wikia.com AAAA 2a04:4e42:400::194 AAAA 2a04:4e42:200::194 AAAA 2a04:4e42::194 AAAA 2a04:4e42:600::194
 2604  35.554629 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2607  35.568963      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2608  35.570752 192.168.200.71 → 1.1.1.1      DNS 90 Standard query 0x0002 A www.target.com.maestrale.local
 2611  35.588132      1.1.1.1 → 192.168.200.71 DNS 165 Standard query response 0x0002 No such name A www.target.com.maestrale.local SOA a.root-servers.net
